rainfall,soil_moisture,tilt_x,tilt_y,vibration,temperature,pressure,landslide
113.49,57.9,0.148,2.91,0.471,29.18,998.57,1
37.55,79.16,0.483,2.582,0.223,16.81,992.2,1
103.02,78.21,0.826,1.603,0.517,29.31,1006.09,1
15.8,65.61,1.785,2.366,0.99,27.28,1003.5,1
84.6,80.83,1.083,2.832,0.293,21.62,998.68,1
89.04,40.08,2.532,0.648,0.618,28.71,1019.11,1
81.33,89.31,2.15,2.38,0.694,27.91,1014.55,1
30.28,65.34,0.301,0.81,0.214,26.99,1005.75,0
104.77,84.01,1.874,2.631,0.588,18.66,1005.65,1
20.26,59.17,0.339,0.295,0.315,20.92,995.81,1
6.44,29.66,0.765,0.535,0.854,34.83,1009.47,0
86.1,58.82,0.534,2.162,0.715,23.66,1018.61,1
57.06,43.4,0.519,0.524,0.826,16.19,1016.95,0
101.89,72.77,1.849,0.474,0.2,32.98,992.54,1
46.01,52.82,1.691,1.666,0.035,18.46,991.59,0
20.19,85.25,0.528,2.505,0.851,23.07,1018.84,0
100.37,71.03,2.971,0.805,0.387,20.56,996.0,1
65.87,71.61,1.266,2.523,0.18,34.28,1006.51,1
22.7,29.54,0.291,2.424,0.092,22.56,992.24,0
86.45,98.58,0.362,1.737,0.517,29.17,1015.3,1
61.33,85.75,1.752,1.94,0.15,26.97,993.54,1
72.52,81.01,2.937,0.121,0.567,15.86,1009.31,0
55.31,39.72,1.716,1.101,0.727,22.69,991.7,1
99.45,58.21,2.847,0.79,0.535,22.8,994.7,1
99.55,22.34,1.332,0.45,0.904,34.8,1005.36,1
85.13,58.46,1.308,1.169,0.156,31.24,991.37,0
12.65,23.13,1.5,1.065,0.494,32.13,995.87,1
100.66,59.77,2.092,2.187,0.163,21.27,994.09,1
80.52,68.38,1.103,1.794,0.876,21.58,991.22,1
83.64,45.12,2.592,2.739,0.932,25.31,1019.13,1
43.56,54.87,0.088,0.436,0.4,27.62,1003.5,1
105.51,88.81,1.319,0.179,0.306,29.57,1015.77,1
87.04,19.77,1.533,1.604,0.279,31.42,1000.75,1
13.51,81.26,1.821,0.003,0.86,32.46,991.28,0
48.93,25.37,0.828,2.363,0.682,15.49,1010.87,0
106.37,13.3,1.282,1.518,0.881,30.92,991.16,0
5.66,26.7,1.454,1.464,0.118,27.22,1006.58,0
115.37,78.85,2.061,1.087,0.476,25.64,994.17,1
81.5,46.46,2.321,1.125,0.676,27.57,1010.12,0
75.77,88.53,2.213,1.293,0.897,32.64,1016.78,1
32.47,57.22,1.025,0.048,0.382,25.91,1018.67,1
29.86,12.0,2.998,0.251,0.313,18.24,1005.83,0
113.05,74.5,2.546,1.515,0.913,23.74,1005.98,1
35.79,19.92,0.78,0.45,0.048,33.49,991.15,0
93.06,81.04,0.585,2.336,0.48,31.29,1013.1,0
47.17,25.13,0.942,0.823,0.459,19.06,1018.69,0
16.71,41.09,1.357,0.294,0.146,29.28,1003.15,0
1.29,78.51,2.552,0.706,0.395,20.12,1013.81,0
65.31,95.88,2.335,1.071,0.723,21.97,1013.92,1
117.09,43.43,2.554,0.106,0.367,24.38,1013.57,1
44.3,84.65,0.816,0.425,0.31,23.82,1012.76,0
42.86,27.17,1.78,0.972,0.782,15.59,996.45,1
41.29,82.65,0.85,0.931,0.989,30.48,1012.54,1
62.47,69.17,0.327,2.401,0.779,31.93,994.33,1
52.88,27.35,2.053,2.53,0.846,25.62,1011.38,0
105.59,37.23,0.429,0.58,0.94,18.46,990.11,1
60.66,21.86,2.003,0.372,0.802,19.96,1017.56,0
60.93,44.47,1.944,1.902,0.98,17.53,1014.82,0
16.6,28.33,2.431,2.414,0.747,18.39,1010.49,1
117.93,67.96,0.419,2.891,0.662,32.53,992.83,1
30.0,99.51,2.35,0.02,0.693,24.6,1014.75,0
8.8,11.08,2.998,1.241,0.9,17.22,1016.26,0
79.58,58.68,2.553,2.202,0.683,20.09,1010.64,1
71.44,61.63,2.255,2.486,0.761,33.99,1019.28,0
49.82,92.28,1.986,0.187,0.216,25.19,992.79,1
50.66,55.54,1.265,2.042,0.913,25.31,1011.26,0
94.21,58.93,2.192,0.867,0.447,25.51,1005.74,1
23.49,52.45,2.173,0.224,0.161,17.23,994.37,0
98.43,34.2,1.894,1.467,0.8,34.41,1009.75,1
77.85,15.04,2.389,0.474,0.356,16.69,1013.99,0
50.28,46.78,1.346,2.211,0.184,29.0,994.94,1
54.96,14.73,0.364,2.224,0.256,16.16,1013.8,0
30.8,59.54,1.677,2.526,0.035,23.87,992.79,0
90.25,37.66,0.795,1.133,0.091,32.99,1007.74,1
61.54,58.02,1.153,0.04,0.593,30.37,1013.95,0
38.5,22.09,0.052,0.779,0.866,21.69,994.38,0
71.53,93.94,1.148,1.403,0.449,26.03,1007.15,1
119.49,90.51,2.426,2.082,0.626,18.31,1002.75,1
52.23,27.1,1.628,1.146,0.81,34.12,1008.22,1
110.48,40.91,0.029,1.608,0.357,29.17,1002.73,1
41.4,65.21,1.41,1.573,0.654,22.49,997.53,0
6.57,18.61,0.874,0.495,0.35,21.36,997.61,0
24.51,41.91,1.433,1.869,0.643,19.77,1015.94,1
50.24,32.6,1.214,1.318,0.218,30.73,994.69,0
26.36,92.4,2.796,2.424,0.978,23.69,993.69,0
0.03,86.73,0.124,2.072,0.076,21.6,992.91,0
109.8,62.18,2.051,0.334,0.505,33.1,992.22,0
101.27,56.83,2.553,1.466,0.286,18.0,990.43,1
89.08,93.77,2.878,2.107,0.601,20.28,994.81,1
20.14,93.92,0.533,0.261,0.428,21.9,995.78,0
14.44,97.24,1.594,2.377,0.307,20.2,998.09,1
8.11,21.28,0.131,0.666,0.25,26.71,993.72,0
86.88,24.45,1.498,1.509,0.182,27.02,992.82,1
111.46,70.91,0.376,2.822,0.783,16.09,1006.24,1
51.66,58.73,2.514,1.714,0.222,17.89,1011.56,0
14.3,11.66,0.342,1.272,0.774,18.97,1008.91,0
61.49,15.58,1.54,0.02,0.485,16.41,1006.7,0
41.86,89.93,1.563,0.4,0.072,17.5,1003.22,0
44.98,88.2,2.915,1.736,0.165,19.79,1009.02,1
74.56,42.15,1.965,1.481,0.893,21.91,1017.06,1
86.25,90.19,0.864,1.091,0.603,30.83,1008.82,1
13.27,63.43,0.722,2.77,0.184,19.36,991.83,1
4.27,82.53,0.385,0.997,0.704,28.4,1007.11,0
119.32,48.47,2.27,1.611,0.823,16.16,1005.73,1
27.93,20.21,2.072,1.706,0.331,28.16,1003.56,0
6.46,49.04,1.83,1.582,0.557,30.89,1007.06,0
22.79,51.16,0.123,1.433,0.293,27.1,1010.18,0
4.67,59.58,2.288,1.011,0.08,19.03,991.12,0
47.02,19.5,1.926,2.726,0.4,21.61,1004.41,0
96.29,99.23,2.892,1.352,0.751,31.1,1014.52,0
40.95,31.97,1.762,1.585,0.459,23.64,1005.92,1
53.3,27.87,0.912,1.969,0.405,20.1,992.04,0
81.07,57.41,1.145,0.203,0.366,33.65,1013.25,0
61.07,58.35,0.528,2.344,0.459,27.75,1018.24,0
103.37,49.58,2.169,1.538,0.318,31.11,1015.56,0
103.92,79.47,2.123,1.972,0.612,15.49,1000.88,1
1.19,56.5,0.602,2.316,0.064,21.79,1006.04,0
93.37,64.87,0.475,2.622,0.807,24.18,1007.74,0
55.29,75.14,0.231,1.177,0.173,26.75,1011.47,1
118.66,12.25,2.736,2.434,0.633,18.8,1009.98,0
57.99,61.36,0.699,0.777,0.45,24.96,995.97,1
118.43,89.58,1.032,1.981,0.773,28.71,1015.29,1
90.55,11.56,0.842,0.308,0.826,21.92,1015.48,0
29.83,46.47,1.241,0.06,0.204,28.83,1002.13,1
64.61,93.36,2.142,0.287,0.677,22.79,993.93,1
119.06,41.78,2.612,0.958,0.19,24.39,1008.26,1
102.9,51.29,0.548,0.093,0.124,17.69,1000.72,1
11.68,98.34,2.059,1.891,0.93,28.03,1012.24,1
84.76,27.94,1.058,0.95,0.164,19.49,999.47,0
41.47,15.87,2.942,2.209,0.228,31.58,997.89,0
0.84,87.35,0.897,0.138,0.13,26.07,1016.03,0
48.42,88.16,0.022,0.65,0.47,26.21,1008.47,0
28.17,52.49,1.547,1.224,0.92,33.25,992.58,1
98.26,56.28,0.452,1.148,0.264,18.35,1010.68,0
40.48,85.22,0.133,0.393,0.542,25.6,1012.58,1
99.3,76.47,2.095,2.982,0.411,22.64,997.06,1
0.07,33.86,2.197,0.853,0.336,34.33,1019.03,0
36.94,11.52,1.382,2.163,0.572,30.85,1001.19,0
28.94,53.17,2.031,0.66,0.559,30.15,1018.22,0
28.03,87.3,1.615,2.634,0.359,19.08,998.81,1
8.18,90.63,1.889,1.163,0.851,19.75,1008.28,1
22.45,96.06,1.79,2.703,0.053,15.58,1005.53,1
66.67,89.16,1.997,1.026,0.085,27.77,1019.76,0
34.96,62.2,0.599,0.026,0.991,22.42,1002.25,0
50.09,50.01,0.806,1.551,0.748,21.24,995.38,1
45.22,79.74,1.32,1.574,0.804,27.74,1015.0,1
105.11,76.58,1.338,0.36,0.603,31.57,991.26,1
108.64,58.43,2.323,0.705,0.42,17.66,1016.55,1
59.15,17.86,1.102,2.35,0.629,33.37,993.32,1
39.62,93.35,0.488,0.11,0.093,15.69,1007.16,0
12.82,51.0,0.754,1.469,0.758,16.9,1011.4,0
114.41,42.7,0.644,1.591,0.541,31.76,1000.09,1
7.23,66.66,2.195,2.066,0.957,24.85,1015.34,1
35.72,70.65,1.411,0.112,0.637,33.79,1007.81,0
35.77,28.96,2.126,1.757,0.152,24.23,1001.85,0
38.45,85.32,1.249,0.009,0.478,33.52,999.76,0
19.71,36.09,2.669,0.796,0.058,19.79,993.36,0
93.98,26.8,2.951,1.499,0.745,27.33,1009.21,1
14.7,46.58,2.01,2.734,0.502,34.89,1000.92,0
76.19,75.75,2.591,0.38,0.37,22.52,999.62,1
14.86,96.89,1.524,0.508,0.969,15.03,1018.5,0
8.46,82.84,2.804,2.008,0.941,16.28,998.18,0
109.13,94.63,2.495,1.125,0.953,32.18,1016.3,1
22.82,22.65,2.975,1.87,0.221,24.84,1019.25,0
98.55,16.41,1.869,2.992,0.729,25.73,1014.68,1
65.36,60.19,2.338,2.961,0.945,30.99,990.59,1
9.34,36.13,1.629,1.061,0.571,31.23,1016.06,0
114.65,84.52,0.777,1.512,0.214,24.55,996.4,1
29.64,70.48,1.064,2.714,0.818,32.16,1000.6,1
103.16,97.37,2.682,0.277,0.88,24.37,1019.75,1
20.26,32.93,0.168,1.357,0.703,28.5,1002.15,1
102.47,53.72,1.774,1.133,0.294,15.67,1009.65,1
1.59,55.11,1.117,0.885,0.191,17.76,999.32,0
61.41,31.53,1.16,2.983,0.624,32.03,1001.08,1
92.33,63.11,2.654,2.201,0.483,21.26,1007.93,1
112.18,49.9,2.561,1.166,0.669,21.69,1018.45,0
109.1,50.2,1.797,2.487,0.112,28.26,998.47,1
98.35,42.65,0.819,1.469,0.136,26.85,997.42,0
106.58,11.52,1.426,2.618,0.363,16.64,990.79,1
23.91,56.99,1.225,0.799,0.259,30.32,996.06,1
34.1,40.17,1.061,0.671,0.619,27.34,997.87,0
34.68,10.12,0.308,0.742,0.368,32.11,991.89,0
45.25,37.71,1.629,1.615,0.684,25.71,1006.91,0
47.2,35.08,0.905,0.874,0.769,23.29,993.8,1
65.35,45.41,1.982,0.441,0.187,22.43,1005.33,1
19.19,21.87,0.958,2.984,0.92,15.09,995.67,1
82.95,55.69,1.293,2.701,0.787,15.8,1018.07,0
20.11,72.32,0.157,1.905,0.627,17.62,999.21,0
37.24,66.72,2.978,2.675,0.909,33.59,992.79,1
60.4,82.34,1.523,2.806,0.266,32.61,1015.08,1
95.57,50.68,0.073,2.028,0.422,24.94,1002.06,0
88.74,56.72,1.624,1.556,0.086,18.6,1014.6,0
77.46,82.94,2.611,2.646,0.456,17.92,999.37,1
18.69,48.49,2.318,1.703,0.506,20.12,1005.0,1
65.65,73.14,2.103,0.38,0.616,33.17,1003.36,0
10.49,49.11,0.418,1.101,0.064,25.43,1006.74,0
45.28,47.6,1.973,1.338,0.032,31.08,1002.05,0
49.62,78.42,2.299,2.806,0.42,25.14,1004.9,1
4.78,25.74,1.717,1.978,0.189,27.19,1010.38,0
32.88,40.47,2.678,2.626,0.759,27.2,1002.44,0
114.68,30.18,0.831,2.273,0.669,15.63,1010.53,1
114.44,42.32,0.726,0.93,0.326,23.91,1011.43,1
42.28,30.73,2.609,2.156,0.046,32.28,1012.47,0
5.17,62.15,1.876,0.586,0.182,24.78,1004.13,0
21.49,81.84,0.004,1.224,0.692,23.71,990.11,1
47.07,80.8,1.059,2.418,0.99,25.53,1012.61,1
113.73,42.81,2.574,1.836,0.326,22.62,1017.27,1
16.94,98.99,0.082,2.476,0.802,25.31,1009.58,1
91.62,63.45,0.01,0.764,0.867,17.71,1005.74,0
13.04,45.95,0.844,2.249,0.048,34.36,1006.79,0
117.75,85.2,2.742,0.607,0.916,15.68,1009.22,1
45.79,75.69,2.704,1.636,0.466,24.66,1019.96,1
93.03,77.43,1.556,1.301,0.964,19.2,991.86,1
41.11,27.65,1.66,1.669,0.539,16.17,990.64,1
75.32,52.15,0.996,0.407,0.235,28.03,1018.93,1
23.04,87.56,0.731,1.084,0.975,34.7,1003.21,1
17.52,55.36,2.446,2.001,0.243,29.99,1008.37,0
112.57,71.51,0.319,1.676,0.882,20.08,1012.6,1
110.12,62.91,1.462,1.647,0.173,24.87,1012.26,1
106.5,85.81,1.903,1.532,0.675,16.0,1009.42,0
75.05,35.61,0.311,2.832,0.411,25.63,1004.16,0
96.99,61.79,1.559,2.804,0.972,16.99,1007.28,1
8.28,21.09,1.733,1.08,0.185,30.89,1011.89,0
40.17,72.12,2.227,1.056,0.409,16.13,1015.52,1
37.64,75.88,0.705,1.665,0.64,15.19,993.82,0
76.28,13.86,0.88,0.287,0.978,32.23,998.34,0
42.71,70.82,1.709,0.909,0.304,33.85,1001.93,0
17.82,47.32,2.949,0.693,0.397,16.73,1009.96,1
71.58,21.17,0.652,0.67,0.462,20.58,1001.87,1
97.73,47.79,2.958,1.916,0.253,29.83,997.17,0
45.85,27.48,2.143,1.153,0.817,25.79,990.99,0
15.87,47.4,2.478,0.513,0.092,33.98,1015.28,0
23.6,44.59,0.269,2.663,0.705,22.78,1002.57,0
28.5,76.46,0.901,2.622,0.534,15.07,999.88,1
35.99,79.68,0.173,2.587,0.242,15.39,1005.92,0
77.14,64.63,1.115,1.172,0.493,26.3,993.69,0
72.11,12.04,2.944,0.171,0.83,30.04,1001.92,0
83.53,93.79,0.316,0.32,0.445,30.81,1012.55,1
43.5,71.76,1.687,0.828,0.122,33.23,1012.08,1
98.88,13.08,0.018,0.66,0.041,19.58,1013.16,0
24.49,83.69,2.138,2.622,0.778,29.77,1004.02,0
56.28,28.02,0.592,2.959,0.33,31.54,1001.07,0
96.11,62.13,0.389,2.45,0.931,31.73,1014.94,1
21.62,52.0,1.011,2.19,0.617,23.23,995.2,0
13.18,47.79,2.313,1.766,0.436,27.52,1011.75,0
106.04,90.07,0.32,2.31,0.564,26.03,1016.64,1
41.15,49.36,0.69,2.841,0.457,26.95,998.58,0
82.06,16.78,0.025,1.804,0.906,20.64,995.93,1
3.04,95.2,2.905,0.464,0.458,28.66,1005.38,0
82.81,92.85,1.776,0.492,0.104,29.2,996.49,1
37.93,71.6,2.16,1.752,0.597,18.92,1016.12,1
6.69,52.11,1.954,1.0,0.623,23.87,997.33,0
73.18,18.36,0.433,2.731,0.765,23.44,999.42,1
28.9,81.17,1.785,1.835,0.933,29.98,1016.65,1
46.42,16.79,0.394,2.029,0.443,28.33,996.17,0
9.67,16.17,1.204,0.017,0.352,24.52,1016.54,0
17.66,58.36,1.707,1.497,0.491,28.05,996.29,0
35.76,24.41,1.677,1.293,0.9,20.26,1017.35,0
10.77,10.7,0.357,2.118,0.98,19.65,999.53,0
109.3,48.08,0.103,1.148,0.971,19.8,997.39,1
0.73,22.35,2.395,2.93,0.23,15.59,1004.32,0
58.06,24.45,2.178,2.011,0.497,28.82,1001.08,0
14.79,16.92,0.245,1.98,0.259,34.72,996.05,0
36.92,28.46,0.382,2.758,0.368,21.18,1000.15,0
111.13,74.39,2.678,2.986,0.032,33.6,1011.4,1
19.4,82.8,2.307,0.593,0.161,27.13,1014.96,0
115.9,50.73,2.988,2.432,0.397,19.5,1014.62,1
24.7,55.59,0.762,0.487,0.365,15.24,1012.7,0
88.99,12.94,1.463,1.371,0.279,29.47,990.16,1
65.6,16.24,0.709,0.301,0.23,28.93,1002.8,0
106.14,33.18,1.868,1.87,0.749,19.59,995.07,1
66.48,58.95,0.346,1.406,0.295,21.65,992.2,1
64.15,76.56,0.382,1.886,0.707,32.96,1012.08,0
23.45,64.45,0.216,2.034,0.369,18.14,1013.8,0
19.95,45.29,2.081,1.858,0.802,31.71,1014.44,0
109.98,20.65,1.482,0.882,0.167,18.38,1016.71,0
39.34,80.27,1.853,2.511,0.158,24.63,1007.7,0
44.65,42.74,2.638,1.655,0.68,24.98,1019.94,0
91.18,76.24,2.221,1.47,0.915,24.44,1004.51,1
40.66,56.17,1.385,2.961,0.143,20.76,1016.5,0
114.25,76.48,2.953,0.851,0.074,20.07,993.39,1
88.55,91.66,1.369,1.584,0.935,29.66,994.47,1
71.69,92.89,0.337,2.047,0.117,20.51,1007.71,1
105.71,58.16,2.978,0.376,0.25,27.2,993.72,1
5.95,56.04,0.068,1.063,0.929,31.93,992.26,0
30.85,33.91,1.65,2.405,0.803,31.74,995.88,0
55.8,94.22,0.927,0.71,0.343,18.34,1013.63,0
27.24,51.21,1.511,1.48,0.955,28.09,1017.82,1
89.27,21.48,1.676,1.892,0.568,27.05,1000.0,0
110.3,48.94,0.72,2.013,0.072,20.64,1019.24,0
50.85,21.43,1.671,2.185,0.703,22.83,1014.29,0
41.06,55.23,2.268,2.598,0.537,20.7,996.78,0
115.39,60.51,0.8,1.179,0.573,25.74,1007.58,1
53.38,40.4,1.15,2.12,0.994,31.07,1019.45,1
58.69,16.45,0.805,2.197,0.153,32.55,1015.46,1
42.2,94.92,2.462,0.901,0.657,29.46,1000.9,0
109.15,79.6,2.175,2.904,0.459,24.67,999.19,1
68.27,85.5,2.614,2.596,0.272,34.16,1014.58,1
91.46,43.02,0.51,0.87,0.694,26.28,1006.47,0
97.42,78.47,0.221,2.025,0.668,24.57,994.9,1
41.02,53.68,0.358,2.153,0.856,32.14,999.83,0
52.04,28.1,0.483,1.294,0.879,18.69,1009.85,0
101.82,21.2,1.599,2.591,0.562,18.16,994.59,1
43.59,41.05,2.913,2.071,0.326,30.65,1010.96,0
95.27,22.38,1.072,1.974,0.53,32.41,1011.3,1
112.92,99.84,2.876,0.663,0.359,16.46,998.12,1
74.79,14.43,0.115,1.224,0.277,30.28,1001.94,0
89.0,49.7,2.781,1.302,0.552,23.49,1018.06,1
96.61,50.69,0.543,2.201,0.658,29.07,1012.48,0
101.4,37.06,2.737,1.855,0.591,17.7,1013.63,1
47.41,61.42,0.169,0.258,0.954,34.46,1005.49,0
6.15,23.5,2.845,0.923,0.299,32.63,996.39,0
48.23,80.55,0.602,1.419,0.372,23.12,1007.74,1
80.85,39.92,0.908,2.21,0.668,32.87,1013.16,0
54.04,63.22,1.473,2.231,0.6,32.9,990.12,1
89.88,74.41,1.142,1.472,0.002,24.23,993.41,1
42.84,90.01,2.003,0.351,0.312,33.94,1004.23,0
76.17,85.22,2.924,0.879,0.254,34.54,1003.12,1
22.37,64.75,1.819,0.764,0.84,19.34,1019.47,0
89.92,44.96,2.164,2.343,0.866,16.33,992.76,1
65.48,55.29,0.264,0.54,0.284,21.62,999.71,1
24.49,79.19,1.883,1.395,0.102,24.78,1014.45,0
35.03,88.98,1.362,2.012,0.205,16.85,1008.37,1
89.83,19.34,2.657,2.894,0.177,17.81,1006.85,0
57.91,44.64,1.165,2.998,0.237,34.43,1012.24,0
25.92,79.85,2.038,2.859,0.235,29.75,991.2,1
116.07,48.85,0.684,2.155,0.48,32.5,1018.42,1
85.82,39.9,0.778,2.239,0.32,34.42,995.74,0
114.86,47.02,1.128,2.278,0.56,22.56,992.46,1
51.25,64.26,0.912,2.588,0.344,28.76,1000.17,1
57.01,99.98,0.762,2.855,0.815,18.68,1011.07,0
107.75,54.37,0.149,1.337,0.951,26.03,996.94,1
63.01,28.76,2.51,1.25,0.404,19.2,991.5,0
84.87,24.66,0.193,1.381,0.049,18.21,991.72,0
30.26,13.81,2.662,1.979,0.24,16.97,997.7,1
53.61,60.29,0.376,2.326,0.102,26.59,994.06,0
14.81,59.01,0.196,2.612,0.345,34.0,1001.17,0
24.72,28.47,1.689,1.369,0.645,17.44,995.19,0
0.11,72.58,1.507,1.09,0.519,25.05,1000.33,0
4.71,76.7,1.474,2.95,0.243,28.74,1003.33,0
117.27,33.32,1.724,0.696,0.767,24.92,1012.28,1
29.08,40.97,0.861,0.666,0.131,33.24,996.82,0
79.6,99.14,1.989,2.146,0.228,18.33,1004.25,1
100.69,43.68,1.507,0.539,0.676,15.48,1014.46,0
66.08,78.47,1.004,1.198,0.197,22.66,1019.59,1
18.38,50.75,2.48,0.877,0.679,26.11,1006.72,1
87.37,81.4,2.183,0.506,0.977,20.09,1002.97,1
72.03,79.21,1.181,1.739,0.831,18.37,1008.95,1
87.75,70.1,2.543,1.121,0.16,31.1,1004.59,1
92.37,86.93,2.761,1.387,0.52,18.77,994.94,1
117.05,94.53,1.611,0.588,0.422,23.85,1003.78,1
68.83,62.2,0.645,2.304,0.992,34.09,1019.37,1
41.0,31.37,2.747,0.944,0.964,27.25,1009.21,0
77.82,45.88,0.568,1.028,0.127,24.95,998.5,0
8.21,78.25,0.145,0.756,0.909,22.21,1018.41,0
107.69,68.58,0.982,1.303,0.193,25.41,1001.66,1
14.33,26.0,2.181,1.391,0.319,29.69,1001.7,0
39.34,14.61,2.77,1.589,0.353,31.45,1008.5,0
97.89,71.47,1.912,2.903,0.287,28.0,1007.07,0
71.68,32.6,2.856,2.714,0.853,30.81,998.71,1
47.24,54.97,0.277,1.828,0.33,16.77,1004.01,1
56.81,77.21,0.182,0.117,0.817,15.29,999.98,0
102.55,60.64,1.813,1.837,0.994,29.69,1012.13,1
40.8,17.5,2.898,0.269,0.841,20.23,993.68,0
104.36,26.7,1.508,2.131,0.346,32.55,1012.51,0
10.58,29.74,0.155,1.17,0.711,25.72,994.84,0
93.22,33.21,0.664,2.513,0.534,24.57,999.18,1
101.71,60.89,0.734,2.828,0.787,30.46,1000.0,1
21.82,55.36,1.014,1.251,0.153,29.82,1019.71,0
51.64,28.28,0.131,1.382,0.638,29.09,1007.69,0
19.86,16.08,2.715,1.77,0.774,28.8,1013.33,1
84.79,25.43,1.547,0.591,0.761,25.31,1006.66,0
64.24,98.59,2.013,2.782,0.964,33.53,1019.49,1
76.24,52.17,0.202,1.299,0.058,32.81,995.32,1
23.58,88.06,0.162,0.5,0.346,21.59,1008.15,1
25.41,86.39,1.759,2.288,0.477,31.09,1013.92,0
4.98,56.04,2.662,0.657,0.31,32.82,1008.86,0
38.65,73.6,1.585,0.431,0.31,27.37,1016.91,0
67.17,27.35,2.633,1.689,0.176,26.11,1008.02,1
102.95,71.96,2.433,2.014,0.813,28.44,1014.79,1
80.03,34.51,0.228,1.709,0.908,18.26,995.27,1
52.25,84.89,0.606,1.97,0.082,16.75,997.86,1
114.37,17.54,1.973,0.347,0.155,31.4,1003.32,1
86.31,79.58,1.331,1.428,0.228,26.47,1015.55,0
111.62,18.99,0.872,1.071,0.509,17.45,1002.8,1
63.31,89.31,1.256,2.92,0.791,23.33,1008.82,0
31.07,37.38,1.336,0.149,0.071,20.96,1001.87,0
6.34,68.9,2.732,0.895,0.637,32.51,1014.17,0
87.13,53.88,0.31,2.826,0.149,25.14,996.01,1
14.56,42.97,0.839,2.95,0.971,26.55,1007.81,0
36.33,68.09,1.613,2.475,0.899,19.71,1007.34,0
63.9,95.28,2.095,0.228,0.95,30.98,1002.1,1
67.73,13.71,1.892,1.684,0.106,33.6,1011.15,0
72.07,92.7,2.825,1.2,0.488,30.85,990.85,1
19.95,64.82,2.387,2.419,0.165,24.86,1015.24,0
45.57,82.66,1.671,0.165,0.6,31.7,1000.44,1
74.06,44.55,0.644,0.591,0.233,18.76,1013.79,0
116.38,52.47,1.353,1.468,0.771,17.27,999.15,1
87.32,88.2,2.08,0.473,0.644,23.76,995.64,0
110.71,47.34,2.514,2.078,0.572,18.63,1001.68,1
91.47,58.12,2.879,2.462,0.825,20.18,1013.92,1
71.01,11.82,1.816,2.114,0.5,26.7,1011.11,1
23.04,24.27,1.581,1.321,0.27,23.08,1002.03,0
80.0,67.75,0.053,2.635,0.621,32.32,1018.14,0
74.81,74.53,0.216,0.413,0.957,19.51,1002.26,1
72.3,62.43,0.468,0.781,0.601,34.94,1000.52,1
58.77,22.9,0.164,1.469,0.63,22.19,994.34,0
63.44,50.09,1.203,0.184,0.935,25.31,992.11,1
40.13,41.96,1.011,0.287,0.515,17.65,1000.5,0
62.32,54.61,1.912,1.192,0.996,26.59,992.76,1
23.71,88.33,1.607,2.832,0.16,34.23,1003.88,0
96.62,79.83,1.788,2.725,0.537,29.99,1015.8,1
22.29,17.56,1.416,1.398,0.213,19.88,1004.28,0
10.2,90.13,0.833,0.426,0.453,23.85,1004.42,0
52.35,52.46,2.858,0.534,0.171,23.51,997.6,0
79.0,76.95,0.259,1.133,0.223,16.96,994.99,0
52.53,22.6,2.817,0.63,0.211,32.72,996.67,1
33.21,70.36,0.934,0.249,0.32,22.63,1007.04,0
66.98,31.27,1.538,2.021,0.135,24.89,1007.75,0
41.64,49.45,0.327,1.744,0.809,20.82,996.61,1
111.94,11.52,0.213,0.874,0.221,18.05,1001.97,0
110.72,23.64,1.289,2.337,0.417,33.04,1007.06,0
60.28,18.29,2.225,2.328,0.016,15.75,1012.81,0
39.35,31.58,0.808,1.473,0.105,23.0,999.59,0
88.46,19.0,1.687,0.29,0.896,29.61,998.14,0
4.41,72.27,0.836,2.755,0.837,21.18,1011.91,0
56.97,12.61,1.166,2.006,0.841,23.92,1005.41,1
40.36,65.6,2.719,0.741,0.411,26.29,1015.7,1
110.46,22.66,2.568,1.831,0.142,34.9,996.33,1
1.44,95.06,1.548,1.215,0.108,30.17,1013.13,0
66.34,93.98,0.714,1.906,0.606,34.34,994.86,1
88.88,30.3,0.58,1.422,0.828,28.86,1007.54,1
58.2,65.3,2.862,1.456,0.9,20.38,998.51,1
10.25,12.52,0.608,2.208,0.289,20.75,993.03,0
116.7,93.86,2.425,1.841,0.321,31.45,1008.5,1
62.16,57.07,1.107,0.24,0.101,23.55,1005.2,0
73.7,13.89,2.957,0.196,0.774,22.4,1004.58,0
28.39,40.82,1.104,0.915,0.276,33.9,1007.78,0
58.02,16.92,1.055,1.291,0.481,15.26,1001.17,1
51.5,45.36,1.912,0.826,0.929,25.5,1010.11,1
8.99,70.29,2.885,1.954,0.752,30.5,993.93,1
12.74,52.29,2.929,0.585,0.053,29.72,1011.45,0
100.5,44.53,2.122,2.112,0.008,22.35,1007.39,1
28.78,20.72,2.264,2.319,0.787,25.71,1004.59,0
23.39,32.04,1.69,0.373,0.553,15.11,993.83,1
60.59,19.01,2.267,1.952,0.72,25.7,998.35,1
92.25,82.67,2.579,2.884,0.157,26.81,998.86,1
7.43,22.17,1.458,0.578,0.872,32.5,997.01,0
69.22,63.58,1.86,2.728,0.773,19.21,1018.63,1
14.31,40.85,1.612,1.818,0.891,31.5,1017.47,1
4.38,30.34,1.687,1.773,0.341,29.36,1006.38,0
6.33,67.55,2.67,0.156,0.276,28.32,996.17,0
100.1,51.13,1.067,2.245,0.152,22.89,1017.33,1
14.16,46.01,0.625,1.435,0.93,22.35,1012.48,0
5.42,63.36,1.369,2.164,0.177,29.07,991.16,0
